pr_number,title,repository,repository_full,state,author,created_at,updated_at,closed_at,comments_count,labels,label_count,days_open,url,body_length,year_month,year,month,quarter,is_merged,is_closed,is_open
2073,feat: expose new column (tracking code) from USPS payment logs,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-12 13:49:18+00:00,2024-07-12 19:15:19+00:00,2024-07-12 19:13:28+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2073,8202,2024-07,2024,7,Q3 2024,True,False,False
581,feat: add measures in lookml for mart historic shipment legs revenue recognition,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,closed,jeremychia,2024-07-15 08:29:34+00:00,2024-07-15 09:35:43+00:00,2024-07-15 09:34:41+00:00,0,"views, vgo_carrier, vgo_finance, vgo_general, models, vgo_overflow_detector, vgo_hvf",7,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/581,69,2024-07,2024,7,Q3 2024,False,True,False
936,chore: lower quota limit for vgo_finance,terraform-dataverse,vinted/terraform-dataverse,merged,jeremychia,2024-07-15 09:14:38+00:00,2024-07-15 09:22:36+00:00,2024-07-15 09:22:35+00:00,1,,0,0,https://github.com/vinted/terraform-dataverse/pull/936,248,2024-07,2024,7,Q3 2024,True,False,False
583,feat: add measures for mart_historic_shipment_legs_revenue_recognition (VGOFIN-120),dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-15 09:36:21+00:00,2024-07-15 14:04:56+00:00,2024-07-15 14:04:54+00:00,0,"views, vgo_finance",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/583,69,2024-07,2024,7,Q3 2024,True,False,False
2075,feat: raise periods to replace for dim_prep_shipment_carrier_legs_joining_keys,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-15 14:05:35+00:00,2024-07-15 15:32:17+00:00,2024-07-15 15:30:35+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2075,4569,2024-07,2024,7,Q3 2024,True,False,False
2080,fix: include null tracking code rows into invoice rows (DPD-AT),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-16 11:55:44+00:00,2024-07-16 12:27:17+00:00,2024-07-16 12:25:15+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2080,4301,2024-07,2024,7,Q3 2024,True,False,False
2082,chore: readjust columns based on new google sheet carrier contract prices,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-16 13:32:53+00:00,2024-07-16 13:56:07+00:00,2024-07-16 13:54:35+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2082,4595,2024-07,2024,7,Q3 2024,True,False,False
2088,fix: remove base cost and return from google sheet mapping for DPD-AT extra costs,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-17 11:54:24+00:00,2024-07-17 12:16:29+00:00,2024-07-17 12:14:55+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2088,4347,2024-07,2024,7,Q3 2024,True,False,False
2090,chore: change materialisation for carrier leg tables,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-17 12:35:01+00:00,2024-07-17 13:14:56+00:00,2024-07-17 13:12:57+00:00,3,vgo_general,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2090,4299,2024-07,2024,7,Q3 2024,True,False,False
2092,refactor: replace dependencies on `vgo_general` in `dim_prep_shipment_carrier_legs_joining_keys`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-17 14:18:28+00:00,2024-07-18 11:52:13+00:00,2024-07-18 11:50:44+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2092,10337,2024-07,2024,7,Q3 2024,True,False,False
103,"feat: add fields to ""Query Costs per Job"" in cost optimisation dashboard",dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2024-07-18 06:58:57+00:00,2024-07-18 08:56:26+00:00,2024-07-18 08:56:24+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/103,343,2024-07,2024,7,Q3 2024,True,False,False
2096,refactor: replace dependencies on `vgo_general` in `mart_prep_shipment_legs_tracking_statuses_finance`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-18 08:59:40+00:00,2024-07-25 08:09:12+00:00,2024-07-25 08:07:24+00:00,4,vgo_finance,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2096,4668,2024-07,2024,7,Q3 2024,True,False,False
2100,refactor: replace dependencies on `vgo_general` in `mart_prep_shipment_legs_invoice_cost_and_revenue`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-18 13:35:41+00:00,2024-07-30 07:02:09+00:00,2024-07-30 07:00:21+00:00,3,vgo_finance,1,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2100,8675,2024-07,2024,7,Q3 2024,True,False,False
2982,fix: remove vcarrier reference,lookml,vinted/lookml,merged,jeremychia,2024-07-19 07:13:21+00:00,2024-07-19 07:17:01+00:00,2024-07-19 07:16:59+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2982,234,2024-07,2024,7,Q3 2024,True,False,False
2983,fix: remove d2c from model.lkml for vship,lookml,vinted/lookml,merged,jeremychia,2024-07-19 07:25:41+00:00,2024-07-19 07:32:05+00:00,2024-07-19 07:32:03+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2983,17,2024-07,2024,7,Q3 2024,True,False,False
4,feat: include wise GBP,personal-finances-dbt,jeremychia/personal-finances-dbt,merged,jeremychia,2024-07-21 19:50:36+00:00,2024-07-21 20:10:30+00:00,2024-07-21 20:10:29+00:00,0,,0,0,https://github.com/jeremychia/personal-finances-dbt/pull/4,25,2024-07,2024,7,Q3 2024,True,False,False
602,feat: add count to unmatched invoice visualisations,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-22 07:24:27+00:00,2024-07-22 07:36:43+00:00,2024-07-22 07:36:42+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/602,110,2024-07,2024,7,Q3 2024,True,False,False
2108,feat: create snapshot of price lists,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-22 13:29:47+00:00,2024-07-23 07:05:20+00:00,2024-07-23 07:03:22+00:00,3,"vgo_finance, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2108,4908,2024-07,2024,7,Q3 2024,True,False,False
2109,feat: create table which summarises post period changes,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-22 15:14:54+00:00,2024-07-23 11:30:12+00:00,2024-07-23 11:28:45+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2109,4707,2024-07,2024,7,Q3 2024,True,False,False
2112,feat: add expose `mart_shipment_legs_invoice_post_period_differences` and `agg_shipment_legs_invoice_post_period_difference_reasons`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-23 09:49:49+00:00,2024-07-23 13:20:23+00:00,2024-07-23 13:18:50+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2112,4062,2024-07,2024,7,Q3 2024,True,False,False
2114,docs: include difference reason in `mart_shipment_legs_revenue_recognition_post_period_differences` yml,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-23 13:32:44+00:00,2024-07-23 14:00:29+00:00,2024-07-23 13:58:42+00:00,3,"vgo_finance, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2114,4724,2024-07,2024,7,Q3 2024,True,False,False
609,chore: include datatype in `vcarrier_shop_billing`,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-23 13:41:56+00:00,2024-07-23 13:43:26+00:00,2024-07-23 13:43:24+00:00,0,"views, vgo_carrier",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/609,45,2024-07,2024,7,Q3 2024,True,False,False
611,feat: Post-Period Differences,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-23 15:44:25+00:00,2024-07-24 06:50:25+00:00,2024-07-24 06:50:24+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/611,175,2024-07,2024,7,Q3 2024,True,False,False
2120,feat: expose `dim_carrier_contract_prices` to looker,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-24 12:04:00+00:00,2024-07-24 12:27:15+00:00,2024-07-24 12:25:39+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2120,4117,2024-07,2024,7,Q3 2024,True,False,False
2122,fix: correct yml file for `dim_carrier_contract_prices`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-24 13:10:26+00:00,2024-07-24 13:35:02+00:00,2024-07-24 13:32:50+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2122,4695,2024-07,2024,7,Q3 2024,True,False,False
618,feat: adds parameters to contract carrier prices,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-24 13:44:37+00:00,2024-07-24 14:56:05+00:00,2024-07-24 14:56:03+00:00,0,"views, vgo_finance",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/618,210,2024-07,2024,7,Q3 2024,True,False,False
2124,feat: add `selling_price_currency` to fct_{status}_carrier_legs,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-24 16:05:36+00:00,2024-07-25 08:20:25+00:00,2024-07-25 08:18:39+00:00,3,vgo_general,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2124,4601,2024-07,2024,7,Q3 2024,True,False,False
26,analysis: add cleanup logic [do not merge],singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,open,jeremychia,2024-07-24 20:06:28+00:00,2024-07-25 06:43:40+00:00,0001-01-01 00:00:00+00:00,0,,0,-739091,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/26,102,2024-07,2024,7,Q3 2024,False,False,True
27,feat: flags for speech cleaning,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-07-24 21:44:05+00:00,2024-07-25 06:44:38+00:00,2024-07-25 06:44:37+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/27,156,2024-07,2024,7,Q3 2024,True,False,False
2126,docs: propose changes to pull request template for lookml sections.,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-25 11:33:59+00:00,2024-07-25 12:22:53+00:00,2024-07-25 12:22:52+00:00,1,,0,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2126,4811,2024-07,2024,7,Q3 2024,True,False,False
2128,feat: create unique identifier for carrier price list rows,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-25 15:35:32+00:00,2024-07-25 19:50:41+00:00,2024-07-25 19:48:59+00:00,3,"vgo_finance, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2128,4785,2024-07,2024,7,Q3 2024,True,False,False
2131,feat: update historical snapshot to be taken on the first day of the month,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-26 09:39:55+00:00,2024-07-26 11:01:55+00:00,2024-07-26 11:00:11+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2131,5463,2024-07,2024,7,Q3 2024,True,False,False
2133,refactor: logic for snapshot of price lists such that it does not scan the whole table,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-26 11:37:07+00:00,2024-07-29 11:31:36+00:00,2024-07-29 11:30:02+00:00,3,vgo_finance,1,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2133,4830,2024-07,2024,7,Q3 2024,True,False,False
2135,feat: summarise information on number of invoices uploaded,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-26 13:54:04+00:00,2024-07-29 11:40:18+00:00,2024-07-29 11:38:48+00:00,3,vgo_finance,1,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2135,4854,2024-07,2024,7,Q3 2024,True,False,False
2139,fix: temp fix for setuptools issue (all spaces),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-29 10:36:15+00:00,2024-07-29 11:14:20+00:00,2024-07-29 11:12:20+00:00,13,"vgo_general, vgo_carrier, vgo_finance, vgo_overflow_detector, vgo_d2c, vgo_hvf, vgo_recommender",7,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2139,4597,2024-07,2024,7,Q3 2024,True,False,False
630,Automated commit dbt branch for dsp_name_update,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-30 08:43:16+00:00,2024-07-30 08:47:37+00:00,2024-07-30 08:47:35+00:00,1,"views, vgo_carrier",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/630,267,2024-07,2024,7,Q3 2024,True,False,False
632,feat: price list join test failures history,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-30 12:53:27+00:00,2024-07-30 13:02:49+00:00,2024-07-30 13:02:47+00:00,0,"views, vgo_finance",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/632,327,2024-07,2024,7,Q3 2024,True,False,False
633,feat: changes to dashboard (VGOFIN-60),dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-30 14:36:00+00:00,2024-07-30 14:43:57+00:00,2024-07-30 14:43:55+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/633,205,2024-07,2024,7,Q3 2024,True,False,False
2146,chore: replace references to fct_shipment_carrier_legs in vgo_finance…,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-30 16:06:36+00:00,2024-07-30 16:25:36+00:00,2024-07-30 16:24:08+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2146,4704,2024-07,2024,7,Q3 2024,True,False,False
2147,fix: cast `parcel_min/max_mass_kg` from `dim_shipment_configuration`as numeric,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-07-31 06:35:21+00:00,2024-07-31 06:55:50+00:00,2024-07-31 06:54:08+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2147,5309,2024-07,2024,7,Q3 2024,True,False,False
635,feat: add shipment carrier legs join failure test notebooks to dashboards,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-07-31 07:54:49+00:00,2024-07-31 08:02:28+00:00,2024-07-31 08:02:26+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/635,236,2024-07,2024,7,Q3 2024,True,False,False
29,feat: speech summaries [do not merge],singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,open,jeremychia,2024-08-02 13:41:58+00:00,2024-10-20 19:17:13+00:00,0001-01-01 00:00:00+00:00,0,,0,-739100,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/29,0,2024-08,2024,8,Q3 2024,False,False,True
30,feat: add ethnicity information to dim members,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-08-02 14:20:08+00:00,2024-08-02 14:45:42+00:00,2024-08-02 14:45:40+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/30,633,2024-08,2024,8,Q3 2024,True,False,False
3022,"Revert ""chore: deprecate vship checkout balance+financial actions""",lookml,vinted/lookml,closed,jeremychia,2024-08-07 07:53:48+00:00,2024-08-07 08:03:13+00:00,2024-08-07 08:03:13+00:00,0,,0,0,https://github.com/vinted/lookml/pull/3022,26,2024-08,2024,8,Q3 2024,False,True,False
3024,fix: temporarily restore d2c_shipping_report,lookml,vinted/lookml,merged,jeremychia,2024-08-07 08:13:46+00:00,2024-08-07 08:30:42+00:00,2024-08-07 08:30:40+00:00,0,,0,0,https://github.com/vinted/lookml/pull/3024,198,2024-08,2024,8,Q3 2024,True,False,False
3026,chore: revert #3024 to remove d2c_shipping_report,lookml,vinted/lookml,merged,jeremychia,2024-08-07 13:36:57+00:00,2024-08-08 12:11:16+00:00,2024-08-08 12:11:13+00:00,0,,0,0,https://github.com/vinted/lookml/pull/3026,66,2024-08,2024,8,Q3 2024,True,False,False
2175,feat: expose retail invoice lines to looker,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-07 14:30:11+00:00,2024-08-07 14:47:15+00:00,2024-08-07 14:45:41+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2175,4885,2024-08,2024,8,Q3 2024,True,False,False
2176,fix: schema mismatch for mart_retail_orders,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-07 14:57:44+00:00,2024-08-07 15:35:01+00:00,2024-08-07 15:33:02+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2176,5207,2024-08,2024,8,Q3 2024,True,False,False
645,feat: add measures to retail invoice lines,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-08-07 15:24:54+00:00,2024-08-07 16:21:27+00:00,2024-08-07 16:21:24+00:00,1,"views, vgo_d2c",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/645,1030,2024-08,2024,8,Q3 2024,True,False,False
2186,chore: reorder looker config/exposures in alphabetical order,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-08 12:37:46+00:00,2024-08-08 13:24:58+00:00,2024-08-08 13:23:24+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2186,4626,2024-08,2024,8,Q3 2024,True,False,False
2187,feat: review all tests and add the tags to all tests (except carrier invoices),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-08 13:41:43+00:00,2024-08-15 07:20:43+00:00,2024-08-15 07:18:34+00:00,3,vgo_finance,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2187,4908,2024-08,2024,8,Q3 2024,True,False,False
2194,feat: exposes invoice_currency to mart_retail_invoice_lines,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-09 08:15:13+00:00,2024-08-09 08:53:30+00:00,2024-08-09 08:52:01+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2194,4699,2024-08,2024,8,Q3 2024,True,False,False
2196,feat: expose agg_invoice_file_upload_summary to looker,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-09 09:41:50+00:00,2024-08-09 10:21:39+00:00,2024-08-09 10:19:53+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2196,4574,2024-08,2024,8,Q3 2024,True,False,False
2197,fix: schema mismatch in agg_invoice_file_upload_summary,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-09 10:33:56+00:00,2024-08-12 07:41:04+00:00,2024-08-12 07:39:23+00:00,3,vgo_finance,1,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2197,4624,2024-08,2024,8,Q3 2024,True,False,False
651,feat: add measures to agg_invoice_file_upload_summary,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2024-08-09 11:12:11+00:00,2024-08-09 11:17:37+00:00,2024-08-09 11:17:35+00:00,0,"views, vgo_finance",2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/651,38,2024-08,2024,8,Q3 2024,True,False,False
2201,fix: backfill union all test missing data since 2024-07-09,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2024-08-09 14:33:43+00:00,2024-08-13 15:48:39+00:00,2024-08-13 15:46:46+00:00,2,vgo_finance,1,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2201,5821,2024-08,2024,8,Q3 2024,True,False,False
5,feat: replace with ecb source,personal-finances-dbt,jeremychia/personal-finances-dbt,merged,jeremychia,2024-08-10 21:21:27+00:00,2024-08-10 21:21:46+00:00,2024-08-10 21:21:44+00:00,0,,0,0,https://github.com/jeremychia/personal-finances-dbt/pull/5,347,2024-08,2024,8,Q3 2024,True,False,False
31,docs: improve documentation for parliamentary speeches,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-08-11 13:30:35+00:00,2024-08-17 01:03:15+00:00,2024-08-16 19:01:33+00:00,0,,0,5,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/31,3404,2024-08,2024,8,Q3 2024,True,False,False
32,docs: update readme,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,open,jeremychia,2024-08-11 15:28:11+00:00,2024-08-16 13:53:25+00:00,0001-01-01 00:00:00+00:00,0,,0,-739109,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/32,55,2024-08,2024,8,Q3 2024,False,False,True
2916,chore: change DAG owner name for mkp-fin,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,closed,jeremychia,2024-08-12 07:42:08+00:00,2024-08-14 10:39:53+00:00,2024-08-14 10:39:53+00:00,2,finance,1,2,https://github.com/vinted/dataverse-marketplace-dbt/pull/2916,4609,2024-08,2024,8,Q3 2024,False,True,False
